Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
974074,130,357,1185,283738110.0,264,129902840,10486,1662071,283799460.0,6619,11742,267209719,281662138,279208079
1122603,138,360,1185,284737433.0,301,132109952,10527,1668592,284800480.0,6823,11538,267777713,282502332,279844105
1271103,140,358,1185,285733188.0,370,134855176,10558,1673186,285800556.0,6836,11525,268211979,283294899,280333399
1280592,140,358,1185,286745065.0,372,135148856,10617,1683511,286812844.0,6836,11525,269061342,284284193,281284157
1281567,140,358,1185,287758518.0,372,135396328,10682,1694886,287826167.0,6836,11525,269952955,285293836,282287651
1282225,140,360,1185,288831587.0,402,132961288,10754,1699187,288909004.0,6898,11463,270972476,286369175,283353866
1282715,140,360,1185,289846078.0,452,133648968,10824,1699587,289928596.0,6898,11463,271965033,287380661,284355071
1283205,140,360,1185,290860454.0,502,134347624,10894,1699987,290942833.0,6898,11463,272950054,288387332,285350015
1283695,140,360,1185,291877678.0,552,135047816,10964,1700387,291968521.0,6898,11463,273947112,289404804,286355711
1284136,140,360,1185,292879824.0,597,135680504,11027,1700747,292970914.0,6898,11463,274919299,290398149,287336549
1284626,140,360,1185,293944513.0,647,136400216,11097,1701147,294041652.0,6898,11463,275944739,291446877,288371221
1285067,140,360,1185,294951710.0,692,137053000,11160,1701507,295057068.0,6898,11463,276923153,292450222,289358787
1285606,140,360,1185,296043740.0,747,137852696,11237,1701947,296149540.0,6898,11463,277978308,293532821,290423268
1286145,140,360,1185,297117103.0,802,138654952,11314,1702387,297230019.0,6898,11463,279020710,294602753,291474807
1286635,140,360,1185,298120663.0,852,139385672,11384,1702787,298233901.0,6898,11463,279987677,295595983,292450367
1287174,140,360,1185,299185808.0,907,140192024,11461,1703227,299299024.0,6898,11463,281012909,296648747,293484583
1287664,140,360,1185,300191110.0,957,140952952,11531,1703627,300312288.0,6898,11463,281987026,297650868,294467364
1290258,140,360,1185,301259552.0,1222,144859000,11601,1704027,301384731.0,6898,11463,282927922,298670672,295417092
1290748,140,360,1185,302265387.0,1272,145637848,11671,1704427,302390524.0,6898,11463,283889819,299664681,296387915
1291238,140,360,1185,303272274.0,1322,146417720,11741,1704827,303409681.0,6898,11463,284863557,300670484,297370883
1291728,140,360,1185,304264740.0,1372,147199640,11811,1705227,304418906.0,6898,11463,285816948,301655998,298333245
1292267,140,360,1185,305336746.0,1427,148061544,11888,1705667,305490661.0,6898,11463,286838277,302712920,299363806
1292806,140,360,1185,306386006.0,1482,148924984,11965,1706107,306539879.0,6898,11463,287835467,303747201,300370598
1293345,140,360,1185,307470340.0,1537,149790728,12042,1706547,307624656.0,6898,11463,288866073,304816753,301411553
1293884,140,360,1185,308520751.0,1592,150662616,12119,1706987,308679034.0,6898,11463,289866170,305855322,302420728
1294374,140,360,1185,309520770.0,1642,151457336,12189,1707387,309681125.0,6898,11463,290814538,306842075,303378140
1294913,140,360,1185,310549580.0,1697,152331528,12266,1707827,310714133.0,6898,11463,291791613,307858084,304364119
1295452,140,360,1185,311595042.0,1752,153205720,12343,1708267,311759517.0,6898,11463,292777565,308886246,305359624
1295991,140,360,1185,312710401.0,1807,154126504,12420,1708707,312875263.0,6898,11463,293827922,309983699,306419403
1296481,140,360,1185,313804461.0,1857,155008264,12490,1709107,313974823.0,6898,11463,294847171,311051124,307447747
1296971,140,360,1185,314822214.0,1907,155890024,12560,1709507,315000776.0,6898,11463,295793906,312045933,308403207
1300619,140,360,1185,315829871.0,1952,159695800,12630,1712249,316008408.0,6898,11463,296702278,313033674,309349715
1301594,140,360,1185,316837922.0,1952,159926776,12695,1723494,317016554.0,6898,11463,297571578,314037900,310347378
1302509,140,360,1185,317846421.0,1952,160173880,12756,1734047,318025121.0,6898,11463,298437580,315042494,311345488
1303514,140,360,1185,318841500.0,1952,160424440,12823,1745638,319029314.0,6898,11463,299301717,316042922,312339628
1304474,140,360,1185,319835266.0,1952,160673272,12887,1756710,320033619.0,6898,11463,300158476,317042529,313332323
1305464,140,360,1185,320840147.0,1952,160914040,12953,1768128,321045227.0,6898,11463,301032817,318050067,314333502
1306469,140,360,1185,321828623.0,1952,161155384,13020,1779719,322049836.0,6898,11463,301899871,319050395,315326876
1309266,141,360,1185,322810189.0,2143,161549352,13081,1790000,323051738.0,6905,11456,302697565,320009410,316236226
1321583,141,360,1185,323807186.0,3168,177413864,13109,1790160,324052685.0,6905,11456,303068947,320735872,316612123
1332123,141,360,1185,324850328.0,4243,194015400,13137,1790320,325125993.0,6912,11449,303442431,321491103,316990102
1332613,141,360,1185,325846284.0,4293,194902280,13207,1790720,326134232.0,6912,11449,304383226,322480587,317940516
1333152,141,360,1185,326884631.0,4348,195879896,13284,1791160,327181144.0,6912,11449,305351992,323506802,318918979
1333691,141,360,1185,327931963.0,4403,196866728,13361,1791600,328232405.0,6912,11449,306330027,324537232,319906115
1334230,141,360,1185,328957036.0,4458,197853560,13438,1792040,329257247.0,6912,11449,307281417,325540073,320866524
1334769,141,360,1185,330007323.0,4513,198840392,13515,1792480,330311488.0,6912,11449,308258398,326571788,321852550
1335308,141,360,1185,331052334.0,4568,199827224,13592,1792920,331360422.0,6912,11449,309228201,327597566,322831995
1335847,141,360,1185,332135700.0,4623,200814056,13669,1793360,332443568.0,6912,11449,310229104,328657725,323842652
1336386,141,360,1185,333176141.0,4678,201802936,13746,1793800,333483782.0,6912,11449,311188255,329673860,324811159
1336925,141,360,1185,334191176.0,4733,202795400,13823,1794240,334498640.0,6912,11449,312122186,330663310,325753565
1347375,141,360,1185,335205668.0,4783,203690744,13888,1794674,335516925.0,6912,11449,313006448,331635099,326647350
1367764,141,360,1185,336149388.0,6859,234335560,13888,1794674,336519023.0,6917,11444,313006448,332162303,326647946
1376633,141,360,1185,337194926.0,7764,249965400,13902,1794754,337597965.0,6917,11444,313212780,332888942,326856576
1377123,141,360,1185,338201613.0,7814,250873784,13972,1795154,338604613.0,6917,11444,314139719,333870869,327791829
1395314,141,360,1185,339191560.0,8653,264220624,14007,1795354,339606976.0,6917,11444,314571927,334630621,328228490
1423325,141,360,1185,340170406.0,10490,291657744,14009,1795428,340607052.0,6920,11441,314615867,335198855,328277072
1435354,141,360,1185,341163389.0,11716,312074752,14011,1795502,341608155.0,6920,11441,314659413,335806135,328322850
1453843,141,360,1185,342151263.0,12590,326580256,14034,1795636,342608389.0,6920,11441,314901789,336496920,328570905
1476746,141,360,1185,343117621.0,13907,348216792,14034,1795636,343612105.0,6920,11441,314901789,337071144,328571448
1492039,141,360,1185,344028360.0,15462,372462424,14034,1795636,344614777.0,6920,11441,314901789,337597532,328571825
1495616,141,360,1185,345044795.0,15827,378947816,14083,1795916,345635136.0,6920,11441,315509840,338449415,329186041
1496155,141,360,1185,346088984.0,15882,379957176,14160,1796356,346687491.0,6920,11441,316473200,339473372,330158554
1496694,141,360,1185,347177917.0,15937,380966536,14237,1796796,347776488.0,6920,11441,317472247,340534823,331166762
1497233,141,360,1185,348257895.0,15992,381975896,14314,1797236,348856269.0,6920,11441,318459532,341586196,332163925
1500604,141,360,1185,349272617.0,16015,385143352,14379,1800444,349870761.0,6920,11441,319420340,342587714,333145341
1501504,141,360,1185,350276653.0,16015,385393240,14439,1804644,350878752.0,6920,11441,320392350,343590451,334141500
1502573,141,360,1185,351277194.0,16015,385603896,14499,1808780,351879044.0,6920,11441,321355300,344584244,335128188
