Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
6070507,171,357,1286,228667045.0,2843,116919552,10553,1556353,240587623.0,7571,12127,220561316,82511106,80643047
6113034,171,357,1286,229681225.0,2855,116879776,10603,1568848,241603449.0,7571,12127,221494734,82544846,80672620
6156069,171,357,1286,232352655.0,2891,119867768,10747,1577490,244277845.0,7571,12127,224023955,84487752,82596724
6209644,171,357,1286,233344225.0,2921,120377672,10802,1588947,245281675.0,7571,12127,224896005,84509571,82612972
6252082,171,357,1286,234327755.0,2971,121619960,10855,1601213,246284914.0,7571,12127,225776272,84530946,82614248
6296099,171,357,1286,235338866.0,2978,121711288,10905,1609057,247301248.0,7571,12127,226693153,84533636,82614738
6299478,171,357,1286,237397243.0,3000,123180560,11014,1612449,249361529.0,7571,12127,228663815,86523117,84584143
6340198,171,357,1286,238397314.0,3027,123574208,11058,1628038,250363135.0,7571,12127,229558666,86535628,84586001
6380871,171,357,1286,239485210.0,3039,123908272,11120,1635135,251450771.0,7571,12127,230551681,86887419,84928567
6438230,171,357,1286,240478804.0,3064,124595152,11177,1646070,252456486.0,7571,12127,231463822,86937072,84972102
6471115,172,360,1286,241904525.0,3065,121779656,11233,1660289,253882635.0,7646,12052,232781017,87501749,85531512
6514860,172,360,1286,242918165.0,3081,125242576,11285,1671977,254901505.0,7646,12052,233693106,87576237,85577673
6564160,172,360,1286,243926901.0,3101,125664496,11337,1679353,255910029.0,7646,12052,234623742,87667596,85660073
6594344,172,360,1286,244940614.0,3109,125845112,11382,1690491,256926899.0,7646,12052,235572991,87978556,85963225
6637465,172,360,1286,245939644.0,3135,126442320,11433,1698626,257931364.0,7646,12052,236467030,87984991,85963555
6677760,172,360,1286,246880646.0,3158,126990680,11482,1707668,258933927.0,7646,12052,237375338,88046793,86008356
6736195,172,360,1286,247882593.0,3174,127295296,11545,1715490,259935662.0,7646,12052,238301788,88068361,86021986
6786966,172,360,1286,248889285.0,3196,127564456,11601,1731346,260943858.0,7646,12052,239191774,88195570,86128302
6819332,172,360,1286,249891798.0,3200,127536856,11648,1745183,261946132.0,7646,12052,240123960,88206349,86128731
6857489,172,360,1286,250897443.0,3204,127644520,11700,1752165,262958250.0,7646,12052,241063622,88284410,86205631
6897516,172,360,1286,251904906.0,3239,128561464,11745,1760104,263965765.0,7646,12052,241968174,88361246,86259280
6944950,172,360,1286,252937501.0,3258,128880928,11805,1776002,265007339.0,7646,12052,242914965,88526984,86412376
6987694,173,361,1286,253936641.0,3278,129279536,11865,1784780,266009324.0,7716,11982,243838049,88778846,86651969
7022515,173,361,1286,254939960.0,3311,130050016,11923,1793623,267017463.0,7716,11982,244745087,88977532,86841450
7069660,173,361,1286,255953378.0,3332,130648624,11984,1800403,268035093.0,7716,11982,245658748,89215929,87070449
